# Energy Eigenvalues:,4.915098,19.660345,44.235595,78.640606,122.875039,176.938458,240.830332,314.550030,398.096826,491.469898
# Position x, Psi 1,Psi 2,Psi 3,Psi 4,Psi 5,Psi 6,Psi 7,Psi 8,Psi 9,Psi 10
1.006006006006006093e-01,1.343103579735271724e+00,8.332901996616995932e-01,-8.261126052808399622e-01,1.345828255089117853e+00,-8.867960485539994747e-03,-1.340326647036790497e+00,8.404353755503987111e-01,8.189028646334526318e-01,-1.348500569545423300e+00,-1.773558465524248395e-02
1.016016016016015877e-01,1.341721490509344639e+00,8.404350034850108786e-01,-8.152852127611681654e-01,1.351118029390940611e+00,-3.103556883564041746e-02,-1.331678060714086564e+00,8.651796020081016225e-01,7.897423306456934355e-01,-1.359863155814990954e+00,-6.205620488877175434e-02
1.026026026026025662e-01,1.340326185478776688e+00,8.475466946316833061e-01,-8.043855465134923666e-01,1.356194872562841436e+00,-5.319553491539430468e-02,-1.322557280349646813e+00,8.895062707870867724e-01,7.600839745646038592e-01,-1.370140858990842814e+00,-1.063157054306561461e-01
1.036036036036035446e-01,1.338917678387178789e+00,8.546249929050077077e-01,-7.934145727757722089e-01,1.361057984513406982e+00,-7.534240200343333971e-02,-1.312967540042078829e+00,9.134036412183473841e-01,7.299464918359543919e-01,-1.379325479640300278e+00,-1.504704947169208107e-01
1.046046046046046341e-01,1.337495983108178743e+00,8.616696194239235052e-01,-7.823732641072499439e-01,1.365706598834441676e+00,-9.747071660391486148e-02,-1.302912240176475889e+00,9.368601798231641631e-01,6.993488799278491097e-01,-1.387409690379258320e+00,-1.944770843146092776e-01
1.056056056056056125e-01,1.336061113645311327e+00,8.686802966340203547e-01,-7.712625993022486082e-01,1.370139982921774413e+00,-1.195750297894036390e-01,-1.292394946218712093e+00,9.598645658794697777e-01,6.683104263554919822e-01,-1.394387041717910058e+00,-2.382921317539169470e-01
1.066066066066065909e-01,1.334613084131875071e+00,8.756567483184725109e-01,-7.600835633034014327e-01,1.374357438090709760e+00,-1.416498985426283275e-01,-1.281419387451174563e+00,9.824056968855160443e-01,6.368506965231041095e-01,-1.400251967206074255e+00,-2.818724832165633853e-01
1.076076076076075694e-01,1.333151908830801924e+00,8.825986996089263403e-01,-7.488371471143442371e-01,1.378358299686150090e+00,-1.636898870967837538e-01,-1.269989455650423427e+00,1.004472693918229798e+00,6.049895213906771874e-01,-1.404999787874052108e+00,-3.251752160383628576e-01
1.086086086086086588e-01,1.331677602134515581e+00,8.895058769963297696e-01,-7.375243477118621493e-01,1.382141937187338687e+00,-1.856895682740465625e-01,-1.258109203707220569e+00,1.026054906883656415e+00,5.727469849733256568e-01,-1.408626715965455523e+00,-3.681576809841257125e-01
1.096096096096096373e-01,1.330190178564754966e+00,8.963780083416844624e-01,-7.261461679574900963e-01,1.385707754307191397e+00,-2.076435248219718477e-01,-1.245782844189398553e+00,1.047141919656939590e+00,5.401434116811070218e-01,-1.411129857958995926e+00,-4.107775442532504706e-01
1.106106106106106157e-01,1.328689652772477192e+00,9.032148228867995510e-01,-7.147036165086371184e-01,1.389055189086318531e+00,-2.295463507474558851e-01,-1.233014747848189874e+00,1.067723555109444389e+00,5.071993535073453518e-01,-1.412507216876952798e+00,-4.529928291746604385e-01
1.116116116116115942e-01,1.327176039537700802e+00,9.100160512649509981e-01,-7.031977077291629019e-01,1.392183713981573812e+00,-2.513926526479188794e-01,-1.219809442068407801e+00,1.087789880020487709e+00,4.739355770734682838e-01,-1.412757693878325504e+00,-4.947619575499862532e-01
1.126126126126125726e-01,1.325649353769338123e+00,9.167814255114796751e-01,-6.916294615994448280e-01,1.395092835949170551e+00,-2.731770510393850548e-01,-1.206171609263080757e+00,1.107331209871347033e+00,4.403730505385471394e-01,-1.411881089135454959e+00,-5.360437906042858636e-01
1.136136136136136621e-01,1.324109610505059598e+00,9.235106790743548011e-01,-6.799999036259632978e-01,1.397782096522393491e+00,-2.948941816811410099e-01,-1.192106085213144206e+00,1.126338113519261830e+00,4.065329303818097650e-01,-1.409878101993449873e+00,-5.767976695039803703e-01
1.146146146146146405e-01,1.322556824911161888e+00,9.302035468246889760e-01,-6.683100647504012226e-01,1.400251071883870102e+00,-3.165386968966417691e-01,-1.177617857352757813e+00,1.144801417749157224e+00,3.724365480664451056e-01,-1.406750330412280148e+00,-6.169834554020978690e-01
1.156156156156156189e-01,1.320991012282410226e+00,9.368597650671789401e-01,-6.565609812582501315e-01,1.402499372932355604e+00,-3.381052668903340996e-01,-1.162712063000826079e+00,1.162712211700866582e+00,3.381053965930957972e-01,-1.402500269691932866e+00,-6.565615689713668601e-01
1.166166166166165974e-01,1.319412188041880096e+00,9.434790715504872693e-01,-6.447536946869381058e-01,1.404526645344041480e+00,-3.595885810600755739e-01,-1.147393987539368387e+00,1.180061851169729836e+00,3.035611169515242680e-01,-1.397131310481680488e+00,-6.954930293862338075e-01
1.176176176176175758e-01,1.317820367740811571e+00,9.500612054775812165e-01,-6.328892517335039658e-01,1.406332569628405249e+00,-3.809833493048308539e-01,-1.131669062539405912e+00,1.196841962778512070e+00,2.688254844789973452e-01,-1.390647736075068419e+00,-7.337394927154171631e-01
1.186186186186186653e-01,1.316215567058462765e+00,9.566059075160131542e-01,-6.209687041618127123e-01,1.407916861178567958e+00,-4.022843033273209579e-01,-1.115542863835008891e+00,1.213044448018616217e+00,2.339203951339828280e-01,-1.383054718992760668e+00,-7.712632896871803867e-01
1.196196196196196437e-01,1.314597801801936860e+00,9.631129198081226361e-01,-6.089931087093087836e-01,1.409279270316126320e+00,-4.234861979312951608e-01,-1.099021109546169717e+00,1.228661487158611010e+00,1.988678516938056917e-01,-1.374358316855941453e+00,-8.080274627901121720e-01
1.206206206206206222e-01,1.312967087906030006e+00,9.695819859812002672e-01,-5.969635269933397659e-01,1.410419582330504573e+00,-4.445838123131209962e-01,-1.082109658051241485e+00,1.243685543018234752e+00,1.636899498849749557e-01,-1.364565467553618960e+00,-8.439958026728997531e-01
1.216216216216216006e-01,1.311323441433096315e+00,9.760128511576041666e-01,-5.848810254170564438e-01,1.411337617512818277e+00,-4.655719513473751681e-01,-1.064814505909660980e+00,1.258109364606053271e+00,1.284088644549223890e-01,-1.353683983707683502e+00,-8.791328838072458574e-01
1.226226226226225791e-01,1.309666878572871340e+00,9.824052619647882789e-01,-5.727466750748686497e-01,1.412033231184171678e+00,-4.864454468660958097e-01,-1.047141785735635988e+00,1.271925990618953728e+00,9.304683519392181745e-02,-1.341722546440065056e+00,-9.134040993787644336e-01
1.236236236236236685e-01,1.307997415642308647e+00,9.887589665452826138e-01,-5.605615516574935508e-01,1.412506313718458584e+00,-5.071991589314036597e-01,-1.029097764023607864e+00,1.285128752801840912e+00,5.762615291601175943e-02,-1.328690698447033025e+00,-9.467756953715291690e-01
1.246246246246246470e-01,1.306315069085422387e+00,9.950737145666176398e-01,-5.483267353565980384e-01,1.412756790559640319e+00,-5.278279771011729071e-01,-1.010688838926241839e+00,1.297711279165914666e+00,2.216914540775503234e-02,-1.314598836386146941e+00,-9.792148038126964327e-01
1.256256256256256254e-01,1.304619855473144518e+00,1.001349257231204382e+00,-5.360433107690507626e-01,1.412784622233516973e+00,-5.483268216874462864e-01,-9.919215379857511117e-01,1.309667497063968344e+00,-1.330183664630716495e-02,-1.299458202581942334e+00,-1.010689475144469496e+00
1.266266266266266038e-01,1.302911791503143624e+00,1.007585347286119593e+00,-5.237123668007653832e-01,1.412589804353927558e+00,-5.686906450072612973e-01,-9.728025158193072119e-01,1.320991636121186197e+00,-4.876443375263730950e-02,-1.283280876056914543e+00,-1.041168709691480565e+00
1.276276276276275823e-01,1.301190893999651710e+00,1.013781739032843410e+00,-5.113349965701684541e-01,1.412172367623434344e+00,-5.889144326256006146e-01,-9.533385517594019642e-01,1.331678231020065883e+00,-8.419629170323462974e-02,-1.266079762895008898e+00,-1.070622488192632060e+00
1.286286286286286717e-01,1.299457179913305005e+00,1.019938188336944718e+00,-4.989122973112983805e-01,1.411532377828489393e+00,-6.089932045901602642e-01,-9.335365474499991434e-01,1.341722124138123862e+00,-1.195750756668368664e-01,-1.247868585945300701e+00,-1.099021801367330076e+00
1.296296296296296502e-01,1.297710666320988970e+00,1.026054452637706449e+00,-4.864453702765421661e-01,1.410669935829079291e+00,-6.289220166576293680e-01,-9.134035243993163800e-01,1.351118468037108666e+00,-1.548784842679080398e-01,-1.228661873874076660e+00,-1.126338678486983991e+00
1.306306306306306286e-01,1.295951370425659332e+00,1.032130290957677277e+00,-4.739353206390071738e-01,1.409585177542820977e+00,-6.486959615111681510e-01,-8.929466214900934062e-01,1.359862727802486404e+00,-1.900842636445365941e-01,-1.208474949574023682e+00,-1.152546214923612089e+00
1.316316316316316071e-01,1.294179309556181101e+00,1.038165463912171127e+00,-4.613832573945523263e-01,1.408278273923548429e+00,-6.683101699688002162e-01,-8.721730924482498093e-01,1.367950683232114439e+00,-2.251702214763839360e-01,-1.187323917939809848e+00,-1.177618598648445980e+00
1.326326326326325855e-01,1.292394501167155374e+00,1.044159733718696081e+00,-4.487902932634763031e-01,1.406749430934368883e+00,-6.877598121824107791e-01,-8.510903032708169169e-01,1.375378430873016589e+00,-2.601142409738386174e-01,-1.165225653019782204e+00,-1.201531135654421156e+00
1.336336336336336750e-01,1.290596962838740591e+00,1.050112864206319108e+00,-4.361575445918744465e-01,1.404998889515196803e+00,-7.070400988270557630e-01,-8.297057296140544214e-01,1.382142385905280380e+00,-2.948942948195580338e-01,-1.142197784554042306e+00,-1.224260274277510163e+00
1.346346346346346534e-01,1.288786712276491109e+00,1.056024620824979943e+00,-4.234861312526804200e-01,1.403026925544794468e+00,-7.261462822803030903e-01,-8.080269541426985391e-01,1.388239283872196417e+00,-3.294884590536142355e-01,-1.118258683909652218e+00,-1.245783628392969966e+00
1.356356356356356319e-01,1.286963767311177786e+00,1.061894770654727038e+00,-4.107771765463893998e-01,1.400833849797290975e+00,-7.450736577912947523e-01,-7.860616638412527557e-01,1.393666182255760999e+00,-3.638749268934829972e-01,-1.093427449424165365e+00,-1.266079999463626926e+00
1.366366366366366103e-01,1.285128145898602137e+00,1.067723082414887559e+00,-3.980318071014760650e-01,1.398420007893192540e+00,-7.638175646392503237e-01,-7.638176472882864942e-01,1.398420461896799916e+00,-3.980320224801686124e-01,-1.067723891169187311e+00,-1.285129397418486974e+00
1.376376376376375887e-01,1.283279866119426904e+00,1.073509326473186087e+00,-3.852511527745231534e-01,1.395785780244922281e+00,-7.823733872811379220e-01,-7.413027918947219241e-01,1.402499828259051062e+00,-4.319382145418032004e-01,-1.041168515146133622e+00,-1.302913060341137186e+00
1.386386386386386782e-01,1.281418946178996654e+00,1.079253274854789391e+00,-3.724363465500611370e-01,1.392931581996867951e+00,-8.007365564882151787e-01,-7.185250811070681420e-01,1.405902312536560839e+00,-4.655721299661014223e-01,-1.013782506926779625e+00,-1.319413472948517407e+00
1.396396396396396566e-01,1.279545404407168574e+00,1.084954701251297449e+00,-3.595885244401342273e-01,1.389857862959967383e+00,-8.189025504711726633e-01,-6.954925915766125843e-01,1.408626272603894725e+00,-4.989125672731227201e-01,-9.855877147516648451e-01,-1.334614383841884688e+00
1.406406406406406351e-01,1.277659259258108859e+00,1.090613381029641671e+00,-3.467088253835872713e-01,1.386565107540794761e+00,-8.368668959935757767e-01,-6.722134902955415603e-01,1.410670393808641343e+00,-5.319385099798311645e-01,-9.566066320998000139e-01,-1.348500821512931047e+00
1.416416416416416135e-01,1.275760529310137725e+00,1.096229091240955356e+00,-3.337983911451092300e-01,1.383053834665248560e+00,-8.546251694733812965e-01,-6.486960317010560528e-01,1.412033689605925568e+00,-5.646291398480581814e-01,-9.268623797436507106e-01,-1.361059109089379549e+00
1.426426426426425920e-01,1.273849233265530234e+00,1.101801610629348005e+00,-3.208583662140125914e-01,1.379324597696754973e+00,-8.721729980722012776e-01,-6.249485547484586734e-01,1.412715502034527226e+00,-5.969638500074855303e-01,-8.963786873036418967e-01,-1.372276877805439055e+00
1.436436436436436814e-01,1.271925389950334440e+00,1.107330719640620798e+00,-3.078898977027766937e-01,1.375377984349061222e+00,-8.895060607720807200e-01,-6.009794799542785837e-01,1.412715502034426196e+00,-6.289222579453936923e-01,-8.651798743169405448e-01,-1.382143079183906664e+00
1.446446446446446599e-01,1.269989018314183093e+00,1.112816200430915892e+00,-2.948941352453576248e-01,1.371214616593609437e+00,-9.066200894395141097e-01,-5.767973064104763292e-01,1.412033689605616260e+00,-6.604842183549858303e-01,-8.332908308356105076e-01,-1.390647995917908331e+00
1.456456456456456383e-01,1.268040137430112235e+00,1.118257836875304889e+00,-2.818722308952765765e-01,1.366835150561525491e+00,-9.235108698764434854e-01,-5.524106087707891799e-01,1.410670393808108658e+00,-6.916298358341889108e-01,-8.007369975696192466e-01,-1.397783251441562680e+00
1.466466466466466168e-01,1.266078766494380448e+00,1.123655414576308020e+00,-2.688253390234932039e-01,1.362240276440219944e+00,-9.401742428579780153e-01,-5.278280342102847911e-01,1.408626272603129559e+00,-7.223394774269242813e-01,-7.675443455905389678e-01,-1.403541818180140455e+00
1.476476476476475952e-01,1.264104924826269016e+00,1.129008720872335614e+00,-2.557546162160708181e-01,1.357430718364608158e+00,-9.566061051565633022e-01,-5.030582993591912189e-01,1.405902312535557641e+00,-7.525937849989380313e-01,-7.337393556121196703e-01,-1.407918024471573881e+00
1.486486486486486847e-01,1.262118631867894525e+00,1.134317544846064063e+00,-2.426612211716463186e-01,1.352407234302988481e+00,-9.728024105523720433e-01,-4.781101872121054641e-01,1.402499828257794956e+00,-7.823736874403964814e-01,-6.993489968642820909e-01,-1.410907560152526719e+00
1.496496496496496631e-01,1.260119907184025667e+00,1.139581677332757836e+00,-2.295463145987160503e-01,1.347170615937602012e+00,-9.887591708296593618e-01,-4.529925440136713943e-01,1.398420461895293565e+00,-8.116604126875603953e-01,-6.644007055773842874e-01,-1.412507480803519844e+00
1.506506506506506415e-01,1.258108770461886294e+00,1.144800910928505333e+00,-2.164110591127393901e-01,1.341721688539860180e+00,-1.004472456758829901e+00,-4.277142761218266642e-01,1.393666182254017061e+00,-8.404354995559432107e-01,-6.289223630939113630e-01,-1.412716210648913062e+00
1.516516516516516200e-01,1.256085241510930706e+00,1.149975039998361703e+00,-2.032566191330695549e-01,1.336061310840252370e+00,-1.019938399063953449e+00,-4.022843468497241948e-01,1.388239283870213781e+00,-8.686808093774851525e-01,-5.929422736250468118e-01,-1.411533544108864557e+00
1.526526526526525984e-01,1.254049340262693990e+00,1.155103860684492778e+00,-1.900841607797374988e-01,1.330190374893062355e+00,-1.035153189375582983e+00,-3.767117732874847857e-01,1.382142385903061044e+00,-8.963785374344781509e-01,-5.564891416699236926e-01,-1.408960646001859107e+00
1.536536536536536879e-01,1.252001086770577309e+00,1.160187170914190880e+00,-1.768948517700744127e-01,1.324109805935762996e+00,-1.050113081168518869e+00,-3.510056231048600539e-01,1.375378430870577429e+00,-9.235112241829371849e-01,-5.195920491154986109e-01,-1.405000050397447575e+00
1.546546546546546663e-01,1.249940501209634958e+00,1.165224770407820021e+00,-1.636898613151925308e-01,1.317820562243187110e+00,-1.064814390684351464e+00,-3.251750113359602734e-01,1.367950683229466113e+00,-9.500617662583887846e-01,-4.822804320353512586e-01,-1.399655658120402713e+00
1.556556556556556448e-01,1.247867603876404274e+00,1.170216460686735571e+00,-1.504703600163414257e-01,1.311323634976536257e+00,-1.079253497838581044e+00,-2.992290971472030270e-01,1.359862727799641124e+00,-9.760134272571729941e-01,-4.445840572059381324e-01,-1.392932732908795490e+00
1.566566566566566232e-01,1.245782415188690262e+00,1.175162045081088014e+00,-1.372375197611332420e-01,1.304620048027162804e+00,-1.093426847112022537e+00,-2.731770805895984422e-01,1.351118468034081976e+00,-1.001349848286393396e+00,-4.065329983589963114e-01,-1.384837896229676568e+00
1.576576576576576016e-01,1.243684955685358418e+00,1.180061328737568527e+00,-1.239925136196565747e-01,1.297710857855200572e+00,-1.107330948426320516e+00,-2.470281993365409379e-01,1.341722124134924865e+00,-1.026055058275906040e+00,-3.681576121890663966e-01,-1.375379120757530327e+00
1.586586586586586911e-01,1.241575246026148216e+00,1.184914118627097501e+00,-1.107365157404869432e-01,1.290597153323086888e+00,-1.120962378003367510e+00,-2.207917254082658320e-01,1.331678231016698133e+00,-1.050113484045858359e+00,-3.294885141352771885e-01,-1.364565722521934532e+00
1.596596596596596696e-01,1.239453306991467718e+00,1.189720223552430456e+00,-9.747070124660053847e-02,1.283280055523962071e+00,-1.134317779208380728e+00,-1.944769618841225289e-01,1.320991636117659684e+00,-1.073509960123399054e+00,-2.905565539567024902e-01,-1.352408351732122149e+00
