# Energy Eigenvalues:,3.801409,15.127794,33.703746,58.854927,88.436000
# Position x, Psi 1,Psi 2,Psi 3,Psi 4,Psi 5
-4.039039039039038492e-01,5.842687394477728002e-01,-1.048881984171167181e+00,1.287180183534223143e+00,-1.212529429715166307e+00,-7.292553941321663347e-01
-4.009009009009008029e-01,5.940848758372124783e-01,-1.061934119277190502e+00,1.292387444815106479e+00,-1.198352919218641066e+00,-6.911245158345548090e-01
-3.978978978978979786e-01,6.038602803264533359e-01,-1.074696510219215861e+00,1.296809086285479085e+00,-1.182904344351253911e+00,-6.518912687247807591e-01
-3.948948948948949322e-01,6.135942826900473435e-01,-1.087165674833677764e+00,1.300442420106523000e+00,-1.166200103939549981e+00,-6.116182312630502604e-01
-3.918918918918918859e-01,6.232862155411812433e-01,-1.099338210962561346e+00,1.303285237637914262e+00,-1.148257929712414693e+00,-5.703696404131121112e-01
-3.888888888888888395e-01,6.329354143774272856e-01,-1.111210797381656290e+00,1.305335810780402950e+00,-1.129096867478642574e+00,-5.282112891819520373e-01
-3.858858858858857932e-01,6.425412176263021191e-01,-1.122780194706736845e+00,1.306592893026294000e+00,-1.108737256909607005e+00,-4.852104216775446899e-01
-3.828828828828829689e-01,6.521029666906368316e-01,-1.134043246277433470e+00,1.307055720217199069e+00,-1.087200709948502153e+00,-4.414356258520594212e-01
-3.798798798798799226e-01,6.616200059937178413e-01,-1.144996879018488567e+00,1.306724011008526976e+00,-1.064510087869011024e+00,-3.969567241015622416e-01
-3.768768768768768762e-01,6.710916830242426023e-01,-1.155638104278245093e+00,1.305597967040522001e+00,-1.040689477007832542e+00,-3.518446618967536188e-01
-3.738738738738738299e-01,6.805173483810598167e-01,-1.165964018644093825e+00,1.303678272815698369e+00,-1.015764163196784420e+00,-3.061713946223563187e-01
-3.708708708708707835e-01,6.898963558176881561e-01,-1.175971804734643911e+00,1.300966095282728441e+00,-9.897606049216126634e-01,-2.600097728056483537e-01
-3.678678678678679592e-01,6.992280622866222650e-01,-1.185658731968431745e+00,1.297463083127072148e+00,-9.627064052360254642e-01,-2.134334259172138704e-01
-3.648648648648649129e-01,7.085118279834358157e-01,-1.195022157308971655e+00,1.293171365768798209e+00,-9.346302824607782833e-01,-1.665166449292578565e-01
-3.618618618618618665e-01,7.177470163906403133e-01,-1.204059525985883949e+00,1.288093552068128034e+00,-9.055620396988594001e-01,-1.193342638187914889e-01
-3.588588588588588202e-01,7.269329943213114209e-01,-1.212768372191927346e+00,1.282232728739531646e+00,-8.755325331991588023e-01,-7.196154020470621471e-02
-3.558558558558557738e-01,7.360691319625157769e-01,-1.221146319755809451e+00,1.275592458475391489e+00,-8.445736396022511805e-01,-2.447403530912992814e-02
-3.528528528528529495e-01,7.451548029185015576e-01,-1.229191082790527689e+00,1.268176777780320563e+00,-8.127182221030142539e-01,2.305250656547750548e-02
-3.498498498498499032e-01,7.541893842536265824e-01,-1.236900466317033764e+00,1.259990194517407902e+00,-7.800000955659739388e-01,7.054227885125134712e-02
-3.468468468468468568e-01,7.631722565350744780e-01,-1.244272366863132140e+00,1.251037685167977642e+00,-7.464539906304736849e-01,1.179195336291621599e-01
-3.438438438438438105e-01,7.721028038753310341e-01,-1.251304773037417606e+00,1.241324691806483527e+00,-7.121155168437388605e-01,1.651087024497095712e-01
-3.408408408408407642e-01,7.809804139744125351e-01,-1.257995766078075173e+00,1.230857118792369587e+00,-6.770211248609644406e-01,2.120345168673571368e-01
-3.378378378378379399e-01,7.898044781618328569e-01,-1.264343520376383312e+00,1.219641329180891853e+00,-6.412080677525437977e-01,2.586221284964452249e-01
-3.348348348348348935e-01,7.985743914383426345e-01,-1.270346303974835944e+00,1.207684140855136645e+00,-6.047143614595448247e-01,3.047972283970982188e-01
-3.318318318318318472e-01,8.072895525174130782e-01,-1.276002479039705761e+00,1.194992822381557795e+00,-5.675787444393879388e-01,3.504861656006942328e-01
-3.288288288288288008e-01,8.159493638664596649e-01,-1.281310502307917210e+00,1.181575088591534373e+00,-5.298406365445592625e-01,3.956160645858468050e-01
-3.258258258258257545e-01,8.245532317478092565e-01,-1.286268925508116556e+00,1.167439095891661838e+00,-4.915400971780169437e-01,4.401149415175199531e-01
-3.228228228228229302e-01,8.331005662594115346e-01,-1.290876395755829797e+00,1.152593437305614588e+00,-4.527177827697103640e-01,4.839118190638700412e-01
-3.198198198198198838e-01,8.415907813752744326e-01,-1.295131655922581837e+00,1.137047137250587259e+00,-4.134149036193425775e-01,5.269368396076770100e-01
-3.168168168168168375e-01,8.500232949856572073e-01,-1.299033544978914767e+00,1.120809646051525110e+00,-3.736731801512059303e-01,5.691213766717974076e-01
-3.138138138138137911e-01,8.583975289369721873e-01,-1.302580998311156701e+00,1.103890834196423976e+00,-3.335347986275027932e-01,6.103981443808940144e-01
-3.108108108108107448e-01,8.667129090714248418e-01,-1.305773048011899418e+00,1.086300986336234287e+00,-2.930423663671802847e-01,6.507013047848619891e-01
-3.078078078078079205e-01,8.749688652663831778e-01,-1.308608823144092215e+00,1.068050795033005151e+00,-2.522388665178091349e-01,6.899665728727621961e-01
-3.048048048048048742e-01,8.831648314734634742e-01,-1.311087549978667832e+00,1.049151354260057678e+00,-2.111676124285145617e-01,7.281313191097577020e-01
-3.018018018018018278e-01,8.913002457573375725e-01,-1.313208552205649804e+00,1.029614152658150150e+00,-1.698722016723945016e-01,7.651346693335026039e-01
-2.987987987987987815e-01,8.993745503342710501e-01,-1.314971251118694395e+00,1.009451066551745102e+00,-1.283964697672348720e-01,8.009176018506618533e-01
-2.957957957957957351e-01,9.073871916103554147e-01,-1.316375165772972311e+00,9.886743527295859257e-01,-8.678444364363854802e-02,8.354230415786539909e-01
-2.927927927927929108e-01,9.153376202194666300e-01,-1.317419913116397501e+00,9.672966409940129129e-01,-4.508029490997108452e-02,8.685959510824942109e-01
-2.897897897897898645e-01,9.232252910609370922e-01,-1.318105208094149328e+00,9.453309264835307868e-01,-3.328292963728688488e-03,9.003834183615142539e-01
-2.867867867867868181e-01,9.310496633369202968e-01,-1.318430863726436586e+00,9.227905617732835575e-01,3.842724200089842751e-02,9.307347412459271441e-01
-2.837837837837837718e-01,9.388102005894712887e-01,-1.318396791159515358e+00,8.996892487582577314e-01,8.014198603938332832e-02,9.596015082686375486e-01
-2.807807807807807254e-01,9.465063707373294610e-01,-1.318002999689937838e+00,8.760410303241409347e-01,1.217716585072012442e-01,9.869376758833009466e-01
-2.777777777777776791e-01,9.541376461124028152e-01,-1.317249596762019470e+00,8.518602818109001218e-01,1.632720690642047445e-01,1.012699641905462578e+00
-2.747747747747748548e-01,9.617035034959386941e-01,-1.316136787938510411e+00,8.271617022742556724e-01,2.045991645831393146e-01,1.036846315059623658e+00
-2.717717717717718084e-01,9.692034241544056350e-01,-1.314664876844526153e+00,8.019603055503896627e-01,2.457090759125079293e-01,1.059339180521335688e+00
-2.687687687687687621e-01,9.766368938750447093e-01,-1.312834265084679375e+00,7.762714111292833286e-01,2.865581644441391185e-01,1.080142361349732516e+00
-2.657657657657657158e-01,9.840034030011457489e-01,-1.310645452133534894e+00,7.501106348422836856e-01,3.271030684360383134e-01,1.099222675712584474e+00
-2.627627627627626694e-01,9.913024464669686342e-01,-1.308099035199300486e+00,7.234938793694944970e-01,3.673007490413322529e-01,1.116549689812504464e+00
-2.597597597597598451e-01,9.985335238323779228e-01,-1.305195709060887888e+00,6.964373245728181505e-01,4.071085359944643933e-01,1.132095766429973782e+00
-2.567567567567567988e-01,1.005696139317173055e+00,-1.301936265878372634e+00,6.689574176605145306e-01,4.464841729061421738e-01,1.145836109005735182e+00
-2.537537537537537524e-01,1.012789801835068282e+00,-1.298321594976837412e+00,6.410708631892195752e-01,4.853858621189399702e-01,1.157748801192195476e+00
-2.507507507507507061e-01,1.019814025027351967e+00,-1.294352682603712834e+00,6.127946129095296346e-01,5.237723090759529576e-01,1.167814841810789428e+00
-2.477477477477476597e-01,1.026768327296244010e+00,-1.290030611659696458e+00,5.841458554613347953e-01,5.616027661554121586e-01,1.176018175159563306e+00
-2.447447447447448354e-01,1.033652231837904667e+00,-1.285356561403276698e+00,5.551420059251387373e-01,5.988370759247145791e-01,1.182345716622593912e+00
-2.417417417417417891e-01,1.040465266675140832e+00,-1.280331807128994415e+00,5.258006952357429098e-01,6.354357137679712553e-01,1.186787373540445722e+00
-2.387387387387387427e-01,1.047206964689753494e+00,-1.274957719819469926e+00,4.961397594647019016e-01,6.713598298418025356e-01,1.189336061308317039e+00
-2.357357357357356964e-01,1.053876863654575224e+00,-1.269235765771350666e+00,4.661772289780914957e-01,7.065712903148653190e-01,1.189987714676255415e+00
-2.327327327327326500e-01,1.060474506265158823e+00,-1.263167506195231216e+00,4.359313174761618170e-01,7.410327178473194998e-01,1.188741294233375267e+00
-2.297297297297298257e-01,1.066999440171124691e+00,-1.256754596789680933e+00,4.054204109215432394e-01,7.747075312672679903e-01,1.185598788065749920e+00
-2.267267267267267794e-01,1.073451218007177799e+00,-1.249998787289492430e+00,3.746630563627413313e-01,8.075599844020607820e-01,1.180565208585343973e+00
-2.237237237237237331e-01,1.079829397423776705e+00,-1.242901920988271236e+00,3.436779506597076872e-01,8.395552040232355795e-01,1.173648584535030404e+00
-2.207207207207206867e-01,1.086133541117469736e+00,-1.235465934235513652e+00,3.124839291183482137e-01,8.706592268648262190e-01,1.164859948182461524e+00
-2.177177177177176404e-01,1.092363216860869013e+00,-1.227692855908265601e+00,2.810999540408652964e-01,9.008390356757229878e-01,1.154213317723188803e+00
-2.147147147147148161e-01,1.098517997532281854e+00,-1.219584806857554993e+00,2.495451031989043555e-01,9.300625942678353297e-01,1.141725674921128197e+00
-2.117117117117117697e-01,1.104597461145019333e+00,-1.211143999329749477e+00,2.178385582365152673e-01,9.582988815228639101e-01,1.127416938022051562e+00
-2.087087087087087234e-01,1.110601190876313593e+00,-1.202372736362940397e+00,1.859995930099608841e-01,9.855179243215359541e-01,1.111309929983242739e+00
-2.057057057057056770e-01,1.116528775095881665e+00,-1.193273411158550124e+00,1.540475618714726991e-01,1.011690829360378796e+00,1.093430342070032424e+00
-2.027027027027026307e-01,1.122379807394174200e+00,-1.183848506428388569e+00,1.220018879040825344e-01,1.036789813822290407e+00,1.073806692877321334e+00
-1.996996996996998064e-01,1.128153886610226753e+00,-1.174100593717239516e+00,8.988205111466594788e-02,1.060788234868284219e+00,1.052470282841366123e+00
-1.966966966966967600e-01,1.133850616859166660e+00,-1.164032332701229633e+00,5.770757659238603260e-02,1.083660617919148583e+00,1.029455144314443737e+00
-1.936936936936937137e-01,1.139469607559348008e+00,-1.153646470462138085e+00,2.549802263973079824e-02,1.105382683696976009e+00,1.004797987282002758e+00
-1.906906906906906674e-01,1.145010473459146416e+00,-1.142945840737883634e+00,-6.727031116636477889e-03,1.125931373997889118e+00,9.785381408089097732e-01
-1.876876876876876210e-01,1.150472834663348598e+00,-1.131933363149327132e+00,-3.894799562799253212e-02,1.145284876168547239e+00,9.507174903081366812e-01
-1.846846846846847967e-01,1.155856316659212180e+00,-1.120612042403677844e+00,-7.114528433139455377e-02,1.163422646260521942e+00,9.213804107320098247e-01
-1.816816816816817504e-01,1.161160550342155817e+00,-1.108984967474685446e+00,-1.032993250560109849e-01,1.180325430837927181e+00,8.905736957925531883e-01
-1.786786786786787040e-01,1.166385172041052520e+00,-1.097055310759813773e+00,-1.353905719207033342e-01,1.195975287415138810e+00,8.583464833237995917e-01
-1.756756756756756577e-01,1.171529823543173032e+00,-1.084826327214672981e+00,-1.673995172156269862e-01,1.210355603502936361e+00,8.247501769051606146e-01
-1.726726726726726113e-01,1.176594152118724201e+00,-1.072301353464901297e+00,-1.993067032606262168e-01,1.223451114242821047e+00,7.898383638708261767e-01
-1.696696696696697870e-01,1.181577810545047402e+00,-1.059483806895792135e+00,-2.310927342332200485e-01,1.235247918610834716e+00,7.536667298360224532e-01
-1.666666666666667407e-01,1.186480457130435040e+00,-1.046377184719885056e+00,-2.627382879589866826e-01,1.245733494173660194e+00,7.162929698764312070e-01
-1.636636636636636943e-01,1.191301755737544932e+00,-1.032985063022755279e+00,-2.942241276571747610e-01,1.254896710381300906e+00,6.777766965024312196e-01
-1.606606606606606480e-01,1.196041375806460083e+00,-1.019311095787305721e+00,-3.255311136344101741e-01,1.262727840382292577e+00,6.381793445749773808e-01
-1.576576576576576016e-01,1.200698992377325247e+00,-1.005359013896768738e+00,-3.566402149193752535e-01,1.269218571348831093e+00,5.975640733147405959e-01
-1.546546546546547773e-01,1.205274286112650639e+00,-9.911326241167716100e-01,-3.875325208314112091e-01,1.274362013300953445e+00,5.559956655608612186e-01
-1.516516516516517310e-01,1.209766943319205756e+00,-9.766358080566772681e-01,-4.181892524759909802e-01,1.278152706420322637e+00,5.135404244399561779e-01
-1.486486486486486847e-01,1.214176655969502860e+00,-9.618725211104812711e-01,-4.485917741600740638e-01,1.280586626845857445e+00,4.702660676102025095e-01
-1.456456456456456383e-01,1.218503121722945615e+00,-9.468467913776271727e-01,-4.787216047204300162e-01,1.281661190945136752e+00,4.262416192492163303e-01
-1.426426426426425920e-01,1.222746043946541405e+00,-9.315627185639402397e-01,-5.085604287580088867e-01,1.281375258056932420e+00,3.815372999579642044e-01
-1.396396396396395456e-01,1.226905131735256393e+00,-9.160244728630561051e-01,-5.380901077715609659e-01,1.279729131702053380e+00,3.362244147563496766e-01
-1.366366366366367213e-01,1.230980099931951122e+00,-9.002362938185919372e-01,-5.672926911837109509e-01,1.276724559261144698e+00,2.903752393491015882e-01
-1.336336336336336750e-01,1.234970669146912226e+00,-8.842024891673913034e-01,-5.961504272527932136e-01,1.272364730119802889e+00,2.440629048433836379e-01
-1.306306306306306286e-01,1.238876565777021543e+00,-8.679274336641881193e-01,-6.246457738638320212e-01,1.266654272283025406e+00,1.973612811020155622e-01
-1.276276276276275823e-01,1.242697522024540868e+00,-8.514155678879904432e-01,-6.527614091920994621e-01,1.259599247462558580e+00,1.503448589183518924e-01
-1.246246246246245359e-01,1.246433275915447725e+00,-8.346713970304706631e-01,-6.804802422327399514e-01,1.251207144642302316e+00,1.030886312007448236e-01
-1.216216216216217116e-01,1.250083571317385456e+00,-8.176994896667343360e-01,-7.077854231900871929e-01,1.241486872128660934e+00,5.566797335611806119e-02
-1.186186186186186653e-01,1.253648157957257814e+00,-8.005044765088279446e-01,-7.346603537203797440e-01,1.230448748094314926e+00,8.158523063447135557e-03
-1.156156156156156189e-01,1.257126791438362368e+00,-7.830910491422510278e-01,-7.610886970215914316e-01,1.218104489625346787e+00,-3.936394037109965799e-02
-1.126126126126125726e-01,1.260519233257142879e+00,-7.654639587458751393e-01,-7.870543877642847130e-01,1.204467200283422246e+00,-8.682361688491806173e-02
-1.096096096096095263e-01,1.263825250819549550e+00,-7.476280147956103628e-01,-8.125416418574503696e-01,1.189551356196232090e+00,-1.341448065628322306e-01
-1.066066066066067020e-01,1.267044617457003808e+00,-7.295880837521704354e-01,-8.375349660433908383e-01,1.173372790690942358e+00,-1.812520303812216182e-01
-1.036036036036036556e-01,1.270177112441919443e+00,-7.113490877332689921e-01,-8.620191673157900913e-01,1.155948677486931198e+00,-2.280701505998159739e-01
-1.006006006006006093e-01,1.273222521002845831e+00,-6.929160031706455003e-01,-8.859793621552850551e-01,1.137297512465713201e+00,-2.745244906091326986e-01
-9.759759759759756292e-02,1.276180634339187936e+00,-6.742938594522640550e-01,-9.094009855768911965e-01,1.117439094037356639e+00,-3.205409540423925785e-01
-9.459459459459451658e-02,1.279051249635522636e+00,-6.554877375500680614e-01,-9.322697999838069904e-01,1.096394502124264259e+00,-3.660461429619268348e-01
-9.159159159159169228e-02,1.281834170075497381e+00,-6.365027686336532931e-01,-9.545719038221928132e-01,1.074186075784603123e+00,-4.109674749315637698e-01
-8.858858858858864593e-02,1.284529204855340279e+00,-6.173441326702608922e-01,-9.762937400316966663e-01,1.050837389499171826e+00,-4.552332987882658499e-01
-8.558558558558559959e-02,1.287136169196918756e+00,-5.980170570114320405e-01,-9.974221042865376585e-01,1.026373228146818306e+00,-4.987730089283411994e-01
-8.258258258258255324e-02,1.289654884360439180e+00,-5.785268149667627258e-01,-1.017944153022206644e+00,1.000819560695052068e+00,-5.415171579259664414e-01
-7.957957957957950690e-02,1.292085177656669748e+00,-5.588787243650907843e-01,-1.037847411242824203e+00,9.742035126336855422e-01,-5.833975673043538812e-01
-7.657657657657668260e-02,1.294426882458808103e+00,-5.390781461035591970e-01,-1.057119780104492479e+00,9.465533371808566576e-01,-6.243474362829185553e-01
-7.357357357357363625e-02,1.296679838213901537e+00,-5.191304826849174603e-01,-1.075749544269968050e+00,9.178983852919355702e-01,-6.643014483269589210e-01
-7.057057057057058991e-02,1.298843890453843519e+00,-4.990411767434668744e-01,-1.093725379030205280e+00,8.882690745031648349e-01,-7.031958753299076825e-01
-6.756756756756754356e-02,1.300918890805960126e+00,-4.788157095600594215e-01,-1.111036357188442070e+00,8.576968566431171226e-01,-7.409686792619832874e-01
-6.456456456456449722e-02,1.302904697003189671e+00,-4.584595995665571300e-01,-1.127671955702661100e+00,8.262141844462510543e-01,-7.775596111231137808e-01
-6.156156156156167292e-02,1.304801172893839789e+00,-4.379784008401520490e-01,-1.143622062082364277e+00,7.938544771039897086e-01,-8.129103070422911692e-01
-5.855855855855862657e-02,1.306608188450923080e+00,-4.173777015879611141e-01,-1.158876980535781698e+00,7.606520847898934345e-01,-8.469643813700743484e-01
-5.555555555555558023e-02,1.308325619781073312e+00,-3.966631226223070739e-01,-1.173427437863773237e+00,7.266422521965862913e-01,-8.796675166157590375e-01
-5.255255255255253388e-02,1.309953349133037070e+00,-3.758403158271044209e-01,-1.187264589096846512e+00,6.918610811231379332e-01,-9.109675500857546959e-01
-4.954954954954948754e-02,1.311491264905741305e+00,-3.549149626157640514e-01,-1.200380022871849972e+00,6.563454921526169494e-01,-9.408145570849784090e-01
-4.654654654654666324e-02,1.312939261655952761e+00,-3.338927723810470871e-01,-1.212765766545103929e+00,6.201331854605031113e-01,-9.691609305485713310e-01
-4.354354354354361689e-02,1.314297240105498199e+00,-3.127794809372788642e-01,-1.224414291038821601e+00,5.832626007955453717e-01,-9.959614569768957537e-01
-4.054054054054057055e-02,1.315565107148072732e+00,-2.915808489553576299e-01,-1.235318515417908047e+00,5.457728766755621796e-01,-1.021173388552718775e+00
-3.753753753753752420e-02,1.316742775855641145e+00,-2.703026603909838288e-01,-1.245471811194350797e+00,5.077038088414937977e-01,-1.044756511325551918e+00
-3.453453453453447786e-02,1.317830165484384031e+00,-2.489507209065293936e-01,-1.254868006356551602e+00,4.690958080137964115e-01,-1.066673209354359164e+00
-3.153153153153165356e-02,1.318827201480231359e+00,-2.275308562869875761e-01,-1.263501389121181262e+00,4.299898569960294292e-01,-1.086888524706353110e+00
-2.852852852852860721e-02,1.319733815483971506e+00,-2.060489108504318934e-01,-1.271366711405270689e+00,3.904274671711739364e-01,-1.105370213216170239e+00
-2.552552552552556087e-02,1.320549945335951270e+00,-1.845107458534215317e-01,-1.278459192016443202e+00,3.504506344368628068e-01,-1.122088795916504012e+00
-2.252252252252251452e-02,1.321275535080330465e+00,-1.629222378917812852e-01,-1.284774519559308770e+00,3.101017946262855096e-01,-1.137017606058121633e+00
-1.951951951951946818e-02,1.321910534968909978e+00,-1.412892772971964250e-01,-1.290308855056279569e+00,2.694237784620978626e-01,-1.150132831644301135e+00
-1.651651651651642183e-02,1.322454901464551247e+00,-1.196177665300626192e-01,-1.295058834281226368e+00,2.284597660911573680e-01,-1.161413553411836830e+00
-1.351351351351359753e-02,1.322908597244170092e+00,-9.791361856902537630e-02,-1.299021569804539755e+00,1.872532412483385866e-01,-1.170841778198037586e+00
-1.051051051051055119e-02,1.323271591201281572e+00,-7.618275529764810539e-02,-1.302194652748335679e+00,1.458479450980841585e-01,-1.178402467640464080e+00
-7.507507507507504840e-03,1.323543858448140265e+00,-5.443110588865191640e-02,-1.304576154250778108e+00,1.042878298026940348e-01,-1.184083562163674053e+00
-4.504504504504458495e-03,1.323725380317450684e+00,-3.266460518616677577e-02,-1.306164626638603110e+00,6.261701186663823360e-02,-1.187876000214685535e+00
-1.501501501501412150e-03,1.323816144363627600e+00,-1.088919208643366297e-02,-1.306959104307117814e+00,2.087972530641640095e-02,-1.189773732716470134e+00
1.501501501501412150e-03,1.323816144363666902e+00,1.088919208259703057e-02,-1.306959104307187536e+00,-2.087972530432012641e-02,-1.189773732716465249e+00
4.504504504504458495e-03,1.323725380317571476e+00,3.266460518233119115e-02,-1.306164626638815385e+00,-6.261701186454418644e-02,-1.187876000214672878e+00
7.507507507507504840e-03,1.323543858448334776e+00,5.443110588481822609e-02,-1.304576154251124498e+00,-1.042878298006040261e-01,-1.184083562163646297e+00
1.051051051051055119e-02,1.323271591201539810e+00,7.618275529381687838e-02,-1.302194652748806858e+00,-1.458479450959995760e-01,-1.178402467640412787e+00
1.351351351351359753e-02,1.322908597244481177e+00,9.791361856519713303e-02,-1.299021569805124399e+00,-1.872532412462605544e-01,-1.170841778197952987e+00
1.651651651651642183e-02,1.322454901464915400e+00,1.196177665262384837e-01,-1.295058834281924698e+00,-2.284597660890883009e-01,-1.161413553411719590e+00
1.951951951951946818e-02,1.321910534969342521e+00,1.412892772933788399e-01,-1.290308855057105797e+00,-2.694237784600426178e-01,-1.150132831644164799e+00
2.252252252252251452e-02,1.321275535080845831e+00,1.629222378879727762e-01,-1.284774519560276884e+00,-3.101017946242491385e-01,-1.137017606057979302e+00
2.552552552552556087e-02,1.320549945336558562e+00,1.845107458496242636e-01,-1.278459192017560753e+00,-3.504506344348495284e-01,-1.122088795916363013e+00
2.852852852852860721e-02,1.319733815484664730e+00,2.060489108466460051e-01,-1.271366711406532124e+00,-3.904274671691844167e-01,-1.105370213216027020e+00
3.153153153153143151e-02,1.318827201481005851e+00,2.275308562832132897e-01,-1.263501389122581031e+00,-4.299898569940642234e-01,-1.086888524706202563e+00
3.453453453453447786e-02,1.317830165485241567e+00,2.489507209027682633e-01,-1.254868006358090371e+00,-4.690958080118584617e-01,-1.066673209354203955e+00
3.753753753753752420e-02,1.316742775856584391e+00,2.703026603872373812e-01,-1.245471811196030565e+00,-5.077038088395861015e-01,-1.044756511325394266e+00
4.054054054054057055e-02,1.315565107149096802e+00,2.915808489516258928e-01,-1.235318515419723262e+00,-5.457728766736844594e-01,-1.021173388552555572e+00
4.354354354354361689e-02,1.314297240106584219e+00,3.127794809335586179e-01,-1.224414291040753389e+00,-5.832626007936922985e-01,-9.959614569767124559e-01
4.654654654654644119e-02,1.312939261657089185e+00,3.338927723773365552e-01,-1.212765766547139856e+00,-6.201331854586710213e-01,-9.691609305483592784e-01
4.954954954954948754e-02,1.311491264906921250e+00,3.549149626120625678e-01,-1.200380022873982711e+00,-6.563454921508049544e-01,-9.408145570847330497e-01
5.255255255255253388e-02,1.309953349134255429e+00,3.758403158234116526e-01,-1.187264589099070511e+00,-6.918610811213454781e-01,-9.109675500854729213e-01
5.555555555555558023e-02,1.308325619782321647e+00,3.966631226186216885e-01,-1.173427437866079837e+00,-7.266422521948109337e-01,-8.796675166154356296e-01
5.855855855855862657e-02,1.306608188452194952e+00,4.173777015842820015e-01,-1.158876980538162904e+00,-7.606520847881335090e-01,-8.469643813697050883e-01
6.156156156156145087e-02,1.304801172895136974e+00,4.379784008364811521e-01,-1.143622062084820978e+00,-7.938544771022482127e-01,-8.129103070418777222e-01
6.456456456456449722e-02,1.302904697004518608e+00,4.584595995628973908e-01,-1.127671955705197071e+00,-8.262141844445336503e-01,-7.775596111226613649e-01
6.756756756756754356e-02,1.300918890807328809e+00,4.788157095564147259e-01,-1.111036357191062862e+00,-8.576968566414306938e-01,-7.409686792614972317e-01
7.057057057057058991e-02,1.298843890455252170e+00,4.990411767398381659e-01,-1.093725379032910006e+00,-8.882690745015113798e-01,-7.031958753293887643e-01
7.357357357357363625e-02,1.296679838215351044e+00,5.191304826813062379e-01,-1.075749544272755820e+00,-9.178983852903176421e-01,-6.643014483264086945e-01
7.657657657657646055e-02,1.294426882460293582e+00,5.390781460999646280e-01,-1.057119780107357299e+00,-9.465533371792722583e-01,-6.243474362823357993e-01
7.957957957957950690e-02,1.292085177658177653e+00,5.588787243615082057e-01,-1.037847411245753637e+00,-9.742035126321266780e-01,-5.833975673037328225e-01
8.258258258258255324e-02,1.289654884361963960e+00,5.785268149631906942e-01,-1.017944153025194032e+00,-1.000819560693516630e+00,-5.415171579253054146e-01
8.558558558558559959e-02,1.287136169198461522e+00,5.980170570078719994e-01,-9.974221042895822231e-01,-1.026373228145308847e+00,-4.987730089276415368e-01
8.858858858858864593e-02,1.284529204856901696e+00,6.173441326667145068e-01,-9.762937400347978523e-01,-1.050837389497690344e+00,-4.552332987875295500e-01
9.159159159159147023e-02,1.281834170077080115e+00,6.365027686301228949e-01,-9.545719038253501765e-01,-1.074186075783153616e+00,-4.109674749307926644e-01
9.459459459459451658e-02,1.279051249637129350e+00,6.554877375465555378e-01,-9.322697999870206420e-01,-1.096394502122850279e+00,-3.660461429611228668e-01
9.759759759759756292e-02,1.276180634340822850e+00,6.742938594487730697e-01,-9.094009855801625797e-01,-1.117439094035983738e+00,-3.205409540415585790e-01
1.006006006006006093e-01,1.273222521004498731e+00,6.929160031671712794e-01,-8.859793621586047330e-01,-1.137297512464373828e+00,-2.745244906082674463e-01
1.036036036036036556e-01,1.270177112443581668e+00,7.113490877298079829e-01,-8.620191673191505144e-01,-1.155948677485619580e+00,-2.280701505989188582e-01
1.066066066066067020e-01,1.267044617458673583e+00,7.295880837487224158e-01,-8.375349660467883428e-01,-1.173372790689657608e+00,-1.812520303802937771e-01
1.096096096096095263e-01,1.263825250821232649e+00,7.476280147921796626e-01,-8.125416418608871760e-01,-1.189551356194981313e+00,-1.341448065618758567e-01
1.126126126126125726e-01,1.260519233258844407e+00,7.654639587424663105e-01,-7.870543877677621536e-01,-1.204467200282211881e+00,-8.682361688393538945e-02
1.156156156156156189e-01,1.257126791440084990e+00,7.830910491388661798e-01,-7.610886970251086181e-01,-1.218104489624180387e+00,-3.936394037009231101e-02
1.186186186186186653e-01,1.253648157958999976e+00,8.005044765054672995e-01,-7.346603537239343451e-01,-1.230448748093192712e+00,8.158523064477408646e-03
1.216216216216217116e-01,1.250083571319135611e+00,8.176994896633913434e-01,-7.077854231936698826e-01,-1.241486872127572028e+00,5.566797335716951872e-02
1.246246246246245359e-01,1.246433275917204098e+00,8.346713970271453231e-01,-6.804802422363477321e-01,-1.251207144641246938e+00,1.030886312018159529e-01
1.276276276276275823e-01,1.242697522026312562e+00,8.514155678846899722e-01,-6.527614091957353315e-01,-1.259599247461547389e+00,1.503448589194416318e-01
1.306306306306306286e-01,1.238876565778802785e+00,8.679274336609094087e-01,-6.246457738674905391e-01,-1.266654272282053295e+00,1.973612811031214276e-01
1.336336336336336750e-01,1.234970669148711897e+00,8.842024891641413475e-01,-5.961504272564767115e-01,-1.272364730118880294e+00,2.440629048445055738e-01
1.366366366366367213e-01,1.230980099933783878e+00,9.002362938153822824e-01,-5.672926911874244249e-01,-1.276724559260288050e+00,2.903752393502405105e-01
1.396396396396395456e-01,1.226905131737113352e+00,9.160244728598814223e-01,-5.380901077752981987e-01,-1.279729131701254463e+00,3.362244147575015885e-01
1.426426426426425920e-01,1.222746043948412797e+00,9.315627185607943117e-01,-5.085604287617634389e-01,-1.281375258056181243e+00,3.815372999591245540e-01
1.456456456456456383e-01,1.218503121724832772e+00,9.468467913745117759e-01,-4.787216047241999450e-01,-1.281661190944435980e+00,4.262416192503838408e-01
1.486486486486486847e-01,1.214176655971413554e+00,9.618725211074036219e-01,-4.485917741638603684e-01,-1.280586626845216847e+00,4.702660676113782912e-01
